crtr_ymd,stn_id,stn_nm,day_avg_tp,day_hghst_tp,day_lowst_tp
20221227,189,서귀포,7.5,11.2,4.1
20221228,189,서귀포,6.7,11.3,4.3
20221229,189,서귀포,5.9,9.1,3.4
20221230,189,서귀포,5.9,10.1,2.7
20221231,189,서귀포,6.3,11.2,2.5
20230101,189,서귀포,8.2,12.7,3.6
20230102,189,서귀포,7.5,11.6,4.6
20230103,189,서귀포,6.1,10.1,3.4
20230104,189,서귀포,6.9,11.2,3.1
20230105,189,서귀포,7.9,13.1,4.1
20230106,189,서귀포,9.1,12.1,5.2
20230107,189,서귀포,8.4,12.4,6.4
20230108,189,서귀포,8.9,13.7,4.1
20230109,189,서귀포,11.8,16.9,8.5
20230110,189,서귀포,10.2,14.1,5.7
20230111,189,서귀포,10.7,15.0,7.2
20230112,189,서귀포,14.4,16.5,9.1
20230113,189,서귀포,16.6,17.8,15.4
20230114,189,서귀포,15.1,17.6,13.3
20230115,189,서귀포,9.6,13.4,6.1
20230116,189,서귀포,5.9,7.8,3.7
20230117,189,서귀포,5.9,8.5,3.5
20230118,189,서귀포,6.1,10.0,3.8
20230119,189,서귀포,6.8,9.7,5.3
20230120,189,서귀포,6.1,10.1,2.3
20230121,189,서귀포,3.9,7.0,1.8
20230122,189,서귀포,7.3,9.2,3.0
20230123,189,서귀포,9.1,13.0,6.1
20230124,189,서귀포,-2.1,6.2,-4.5
20230125,189,서귀포,-0.4,3.7,-4.4
20230126,189,서귀포,6.1,9.8,2.2
20230127,189,서귀포,2.3,6.6,-0.2
20230128,189,서귀포,2.2,4.5,-0.9
20230129,189,서귀포,5.6,7.8,3.4
20230130,189,서귀포,5.8,10.5,2.5
20230131,189,서귀포,8.2,12.5,2.0
20230201,189,서귀포,12.2,15.5,8.4
20230202,189,서귀포,8.0,10.1,5.5
20230203,189,서귀포,7.9,11.0,5.7
20230204,189,서귀포,7.4,11.6,4.8
20230205,189,서귀포,7.7,12.1,4.4
20230206,189,서귀포,8.9,11.0,6.0
20230207,189,서귀포,11.3,15.9,8.8
20230208,189,서귀포,10.8,16.1,6.5
20230209,189,서귀포,10.2,13.4,8.3
20230210,189,서귀포,11.0,15.0,7.8
20230211,189,서귀포,10.4,12.6,5.6
20230212,189,서귀포,11.5,13.2,10.3
20230213,189,서귀포,10.0,11.8,7.2
20230214,189,서귀포,8.4,11.9,5.9
20230215,189,서귀포,8.1,11.3,4.7
20230216,189,서귀포,8.9,12.3,6.8
20230217,189,서귀포,11.1,14.7,6.6
20230218,189,서귀포,14.4,16.1,13.0
20230219,189,서귀포,10.3,14.4,6.0
20230220,189,서귀포,6.5,12.5,2.3
20230221,189,서귀포,4.4,8.4,1.0
20230222,189,서귀포,8.9,11.7,5.0
20230223,189,서귀포,10.1,12.5,8.2
20230224,189,서귀포,10.5,14.8,7.3
20230225,189,서귀포,7.0,10.5,3.9
20230226,189,서귀포,6.9,11.0,2.3
20230227,189,서귀포,8.7,13.2,4.0
20230228,189,서귀포,11.9,15.2,7.2
20230301,189,서귀포,12.0,14.5,9.1
20230302,189,서귀포,7.2,10.5,4.9
20230303,189,서귀포,8.9,12.8,3.8
20230304,189,서귀포,11.1,15.7,7.2
20230305,189,서귀포,10.7,15.6,7.4
20230306,189,서귀포,11.6,16.2,7.2
20230307,189,서귀포,13.7,16.9,10.0
20230308,189,서귀포,15.3,18.6,11.2
20230309,189,서귀포,15.8,18.0,13.6
20230310,189,서귀포,14.1,18.4,10.1
20230311,189,서귀포,15.6,19.0,11.3
20230312,189,서귀포,14.1,18.5,7.2
20230313,189,서귀포,7.8,12.2,4.6
20230314,189,서귀포,11.5,15.4,6.0
20230315,189,서귀포,16.3,20.4,11.8
20230316,189,서귀포,14.2,17.1,12.4
20230317,189,서귀포,12.1,14.6,9.6
20230318,189,서귀포,12.9,16.7,10.2
20230319,189,서귀포,12.5,16.3,9.1
20230320,189,서귀포,13.3,15.6,9.2
20230321,189,서귀포,16.0,17.9,13.9
20230322,189,서귀포,17.2,18.7,15.9
20230323,189,서귀포,17.4,19.3,16.5
20230324,189,서귀포,14.7,16.8,12.6
20230325,189,서귀포,13.3,14.9,12.3
20230326,189,서귀포,13.8,17.6,10.9
20230327,189,서귀포,13.0,16.9,10.1
20230328,189,서귀포,13.9,18.2,9.4
20230329,189,서귀포,14.2,18.1,11.0
20230330,189,서귀포,15.3,18.4,10.6
20230331,189,서귀포,18.3,22.9,13.0
20230401,189,서귀포,18.4,21.8,16.5
20230402,189,서귀포,17.0,20.6,14.5
20230403,189,서귀포,15.8,19.1,13.3
20230404,189,서귀포,17.2,19.0,14.8
20230405,189,서귀포,15.0,17.0,11.6
20230406,189,서귀포,12.5,15.8,10.6
20230407,189,서귀포,13.4,17.6,10.7
20230408,189,서귀포,11.7,15.9,6.7
20230409,189,서귀포,12.6,17.1,7.3
20230410,189,서귀포,14.4,17.1,10.6
20230411,189,서귀포,17.6,20.5,15.2
20230412,189,서귀포,16.4,20.1,12.6
20230413,189,서귀포,15.1,18.9,11.1
20230414,189,서귀포,15.8,18.0,14.2
20230415,189,서귀포,16.1,20.0,13.6
20230416,189,서귀포,14.5,18.6,12.1
20230417,189,서귀포,16.1,19.2,11.1
20230418,189,서귀포,19.2,20.6,18.1
20230419,189,서귀포,19.0,20.7,17.3
20230420,189,서귀포,19.8,23.5,16.0
20230421,189,서귀포,19.4,25.6,15.3
20230422,189,서귀포,15.8,19.1,13.8
20230423,189,서귀포,15.3,18.8,13.1
20230424,189,서귀포,13.8,15.4,12.0
20230425,189,서귀포,12.9,13.9,11.8
20230426,189,서귀포,15.0,20.2,10.1
20230427,189,서귀포,14.1,17.8,10.6
20230428,189,서귀포,17.0,20.3,11.6
20230429,189,서귀포,16.8,19.1,13.4
20230430,189,서귀포,15.8,20.8,11.1
20230501,189,서귀포,16.8,21.9,14.0
20230502,189,서귀포,18.4,22.1,13.0
20230503,189,서귀포,17.6,20.0,15.4
20230504,189,서귀포,17.8,19.6,15.4
20230505,189,서귀포,19.7,20.5,18.7
20230506,189,서귀포,16.8,19.1,15.2
20230507,189,서귀포,14.3,16.0,12.6
20230508,189,서귀포,16.2,19.6,12.8
20230509,189,서귀포,17.1,21.4,11.8
20230510,189,서귀포,19.0,23.8,14.2
20230511,189,서귀포,18.8,22.5,15.6
20230512,189,서귀포,17.0,20.0,13.0
20230513,189,서귀포,16.1,18.3,13.8
20230514,189,서귀포,17.1,20.7,13.4
20230515,189,서귀포,18.6,23.6,14.9
20230516,189,서귀포,19.7,22.6,14.7
20230517,189,서귀포,21.8,24.0,18.3
20230518,189,서귀포,18.1,21.1,16.5
20230519,189,서귀포,20.4,24.1,18.0
20230520,189,서귀포,18.9,21.0,16.8
20230521,189,서귀포,18.0,21.8,14.7
20230522,189,서귀포,18.2,22.2,16.0
20230523,189,서귀포,18.6,22.0,14.4
20230524,189,서귀포,19.2,22.7,15.0
20230525,189,서귀포,20.5,24.1,17.8
20230526,189,서귀포,21.7,24.4,19.8
20230527,189,서귀포,21.9,22.8,20.7
20230528,189,서귀포,21.8,23.6,20.9
20230529,189,서귀포,22.0,24.3,20.7
20230530,189,서귀포,20.8,23.6,19.0
20230531,189,서귀포,20.5,24.6,18.1
20230601,189,서귀포,21.7,23.0,20.4
20230602,189,서귀포,23.6,26.6,21.1
20230603,189,서귀포,21.8,25.3,18.7
20230604,189,서귀포,22.7,25.9,19.8
20230605,189,서귀포,20.3,22.9,16.1
20230606,189,서귀포,18.7,21.5,16.1
20230607,189,서귀포,19.7,22.6,15.7
20230608,189,서귀포,20.5,23.5,19.1
20230609,189,서귀포,21.4,23.6,18.6
20230610,189,서귀포,22.6,26.4,18.9
20230611,189,서귀포,22.8,25.4,20.5
20230612,189,서귀포,23.0,25.0,21.3
20230613,189,서귀포,22.5,24.7,21.4
20230614,189,서귀포,22.9,26.0,21.0
20230615,189,서귀포,22.6,25.6,20.0
20230616,189,서귀포,22.1,25.3,19.1
20230617,189,서귀포,22.9,26.6,19.1
20230618,189,서귀포,22.9,25.9,20.8
20230619,189,서귀포,23.5,27.2,19.6
20230620,189,서귀포,23.1,24.3,21.8
20230621,189,서귀포,23.5,27.3,21.0
20230622,189,서귀포,23.1,27.7,20.3
20230623,189,서귀포,23.4,26.2,20.1
20230624,189,서귀포,23.9,26.6,22.1
20230625,189,서귀포,22.4,24.1,20.3
20230626,189,서귀포,23.9,24.3,23.5
20230627,189,서귀포,23.7,24.0,23.3
20230628,189,서귀포,24.4,25.3,23.5
20230629,189,서귀포,24.5,25.1,24.2
20230630,189,서귀포,24.2,25.1,23.2
20230701,189,서귀포,23.9,27.5,22.1
20230702,189,서귀포,25.0,27.1,23.7
20230703,189,서귀포,24.7,25.9,23.6
20230704,189,서귀포,24.8,26.0,23.6
20230705,189,서귀포,26.3,31.0,23.1
20230706,189,서귀포,24.8,27.6,21.1
20230707,189,서귀포,25.4,26.2,24.6
20230708,189,서귀포,24.8,26.1,23.9
20230709,189,서귀포,26.1,28.1,24.9
20230710,189,서귀포,26.0,27.8,25.1
20230711,189,서귀포,26.2,27.8,25.1
20230712,189,서귀포,26.2,28.1,25.7
20230713,189,서귀포,26.5,27.3,26.0
20230714,189,서귀포,26.2,26.8,25.6
20230715,189,서귀포,26.4,27.8,25.0
20230716,189,서귀포,26.7,27.9,24.9
20230717,189,서귀포,26.6,29.5,24.7
20230718,189,서귀포,25.9,27.6,24.4
20230719,189,서귀포,25.9,28.6,23.5
20230720,189,서귀포,25.6,26.5,24.2
20230721,189,서귀포,26.1,28.6,24.6
20230722,189,서귀포,25.8,27.7,21.2
20230723,189,서귀포,26.8,27.9,26.3
20230724,189,서귀포,25.7,27.2,24.3
20230725,189,서귀포,26.4,28.5,23.9
20230726,189,서귀포,27.9,30.4,24.4
20230727,189,서귀포,28.0,30.4,26.1
20230728,189,서귀포,26.9,29.1,24.0
20230729,189,서귀포,28.1,30.8,26.8
20230730,189,서귀포,27.9,30.4,25.0
20230731,189,서귀포,28.7,31.6,25.7
20230801,189,서귀포,29.6,32.8,26.7
20230802,189,서귀포,30.2,32.3,27.9
20230803,189,서귀포,29.4,31.3,27.9
20230804,189,서귀포,28.6,30.8,27.0
20230805,189,서귀포,30.0,33.8,27.0
20230806,189,서귀포,30.4,34.1,27.2
20230807,189,서귀포,30.6,34.0,28.1
20230808,189,서귀포,30.0,32.8,28.0
20230809,189,서귀포,27.4,29.0,25.9
20230810,189,서귀포,28.0,32.8,25.3
20230811,189,서귀포,27.7,30.6,24.8
20230812,189,서귀포,27.5,30.2,25.7
20230813,189,서귀포,27.2,29.9,24.8
20230814,189,서귀포,28.0,30.5,25.2
20230815,189,서귀포,27.6,30.1,26.1
20230816,189,서귀포,27.8,30.9,26.1
20230817,189,서귀포,27.0,30.3,24.9
20230818,189,서귀포,27.5,30.7,25.0
20230819,189,서귀포,28.1,30.7,25.9
20230820,189,서귀포,28.4,30.9,26.4
20230821,189,서귀포,28.6,31.3,26.9
20230822,189,서귀포,27.7,30.1,25.0
20230823,189,서귀포,27.1,29.5,25.2
20230824,189,서귀포,26.1,28.8,24.3
20230825,189,서귀포,26.7,29.6,23.6
20230826,189,서귀포,26.2,29.4,23.3
20230827,189,서귀포,27.7,30.4,24.3
20230828,189,서귀포,28.1,31.0,24.7
20230829,189,서귀포,27.2,30.7,25.2
20230830,189,서귀포,25.5,27.7,24.4
20230831,189,서귀포,26.0,28.3,23.7
20230901,189,서귀포,26.2,29.4,24.4
20230902,189,서귀포,26.7,30.3,23.8
20230903,189,서귀포,27.4,30.4,24.8
20230904,189,서귀포,28.2,31.7,25.6
20230905,189,서귀포,27.4,30.4,25.6
20230906,189,서귀포,27.4,31.2,24.1
20230907,189,서귀포,26.3,29.5,24.4
20230908,189,서귀포,25.6,29.8,23.0
20230909,189,서귀포,25.2,28.2,22.5
20230910,189,서귀포,25.2,28.5,21.9
20230911,189,서귀포,26.0,29.3,23.1
20230912,189,서귀포,26.6,29.5,23.8
20230913,189,서귀포,26.9,29.1,25.2
20230914,189,서귀포,25.8,28.0,23.5
20230915,189,서귀포,27.5,30.2,24.6
20230916,189,서귀포,26.3,29.0,24.2
20230917,189,서귀포,25.5,27.8,23.6
20230918,189,서귀포,25.9,29.7,23.1
20230919,189,서귀포,25.7,29.1,22.8
20230920,189,서귀포,26.4,30.1,24.1
20230921,189,서귀포,25.2,29.1,23.3
20230922,189,서귀포,24.2,26.3,22.0
20230923,189,서귀포,24.0,27.3,22.3
20230924,189,서귀포,24.4,27.1,22.7
20230925,189,서귀포,25.2,28.1,23.2
20230926,189,서귀포,25.8,29.0,23.4
20230927,189,서귀포,25.5,29.3,22.8
20230928,189,서귀포,25.5,28.1,23.8
20230929,189,서귀포,24.3,27.2,22.3
20230930,189,서귀포,21.4,23.4,18.9
20231001,189,서귀포,21.9,26.1,18.9
20231002,189,서귀포,21.8,25.2,17.3
20231003,189,서귀포,22.5,24.0,21.3
20231004,189,서귀포,22.5,26.3,18.8
20231005,189,서귀포,21.3,24.1,18.0
20231006,189,서귀포,20.4,24.1,17.3
20231007,189,서귀포,19.8,22.5,17.7
20231008,189,서귀포,20.6,23.0,18.1
20231009,189,서귀포,21.7,25.3,19.6
20231010,189,서귀포,21.2,24.3,18.2
20231011,189,서귀포,21.2,24.5,19.6
20231012,189,서귀포,20.6,24.5,18.4
20231013,189,서귀포,20.8,24.7,18.8
20231014,189,서귀포,20.7,25.0,17.7
20231015,189,서귀포,19.8,24.1,16.7
20231016,189,서귀포,19.4,24.5,15.4
20231017,189,서귀포,18.8,23.0,14.8
20231018,189,서귀포,19.3,23.3,16.2
20231019,189,서귀포,21.1,24.5,17.5
20231020,189,서귀포,17.4,20.7,14.0
20231021,189,서귀포,16.6,21.1,13.6
20231022,189,서귀포,17.8,21.8,13.6
20231023,189,서귀포,17.8,22.0,14.0
20231024,189,서귀포,18.4,22.1,15.5
20231025,189,서귀포,19.4,23.4,15.6
20231026,189,서귀포,20.0,24.1,15.7
20231027,189,서귀포,19.1,24.6,15.3
20231028,189,서귀포,18.2,22.7,14.4
20231029,189,서귀포,18.3,22.4,14.4
20231030,189,서귀포,18.9,23.0,14.9
20231031,189,서귀포,18.7,23.1,14.2
20231101,189,서귀포,20.6,23.6,17.4
20231102,189,서귀포,21.4,24.2,18.9
20231103,189,서귀포,22.7,25.7,19.6
20231104,189,서귀포,22.8,25.4,21.2
20231105,189,서귀포,23.1,24.0,20.8
20231106,189,서귀포,18.7,23.9,14.6
20231107,189,서귀포,15.0,18.7,12.6
20231108,189,서귀포,16.4,19.0,12.6
20231109,189,서귀포,19.3,22.1,15.9
20231110,189,서귀포,17.9,20.8,15.9
20231111,189,서귀포,14.2,16.7,12.0
20231112,189,서귀포,11.1,14.6,8.2
20231113,189,서귀포,10.0,13.3,6.6
20231114,189,서귀포,12.0,15.9,8.2
20231115,189,서귀포,13.1,17.7,9.8
20231116,189,서귀포,12.8,18.3,10.4
20231117,189,서귀포,8.8,14.3,6.1
20231118,189,서귀포,8.0,11.2,4.7
20231119,189,서귀포,12.5,16.6,5.9
20231120,189,서귀포,13.7,17.6,10.0
20231121,189,서귀포,14.0,18.5,9.9
20231122,189,서귀포,16.6,19.9,12.7
20231123,189,서귀포,17.6,21.3,11.8
20231124,189,서귀포,9.1,12.0,5.3
20231125,189,서귀포,8.1,11.8,4.7
20231126,189,서귀포,10.9,14.1,7.0
20231127,189,서귀포,13.9,17.5,11.8
20231128,189,서귀포,10.8,14.2,7.0
20231129,189,서귀포,12.1,15.4,8.5
20231130,189,서귀포,7.5,11.9,6.1
20231201,189,서귀포,6.3,8.3,4.4
20231202,189,서귀포,8.4,11.9,4.3
20231203,189,서귀포,10.1,14.4,6.9
20231204,189,서귀포,10.3,14.0,6.7
20231205,189,서귀포,12.6,16.7,9.3
20231206,189,서귀포,13.7,17.8,10.0
20231207,189,서귀포,11.9,15.4,8.3
20231208,189,서귀포,16.6,19.8,11.3
20231209,189,서귀포,18.2,21.2,16.0
20231210,189,서귀포,18.0,22.4,15.1
20231211,189,서귀포,16.3,19.1,14.1
20231212,189,서귀포,14.4,16.3,13.4
20231213,189,서귀포,14.7,17.8,12.2
20231214,189,서귀포,17.2,19.4,14.8
20231215,189,서귀포,16.7,20.6,11.2
20231216,189,서귀포,5.3,12.2,1.1
20231217,189,서귀포,2.8,6.3,0.6
20231218,189,서귀포,4.3,6.4,1.3
20231219,189,서귀포,6.5,8.9,4.2
20231220,189,서귀포,4.4,7.6,1.1
20231221,189,서귀포,0.2,3.4,-1.5
20231222,189,서귀포,0.7,3.7,-1.5
20231223,189,서귀포,3.9,6.0,-0.6
20231224,189,서귀포,7.1,10.2,5.2
20231225,189,서귀포,6.1,8.5,3.3
20231226,189,서귀포,8.6,13.1,5.0
20231227,189,서귀포,9.9,14.0,6.8
20231228,189,서귀포,10.7,15.4,8.2
20231229,189,서귀포,10.3,13.9,7.3
20231230,189,서귀포,11.9,16.2,7.8
20231231,189,서귀포,9.8,13.8,7.4
20240101,189,서귀포,9.3,12.3,6.6
20240102,189,서귀포,9.8,14.0,6.1
20240103,189,서귀포,9.1,12.3,6.4
20240104,189,서귀포,7.8,12.0,4.1
20240105,189,서귀포,11.4,14.8,7.6
20240106,189,서귀포,9.8,13.7,5.7
20240107,189,서귀포,6.3,9.7,4.4
20240108,189,서귀포,5.4,7.2,3.6
20240109,189,서귀포,8.3,10.8,3.2
20240110,189,서귀포,7.7,10.8,4.0
20240111,189,서귀포,6.9,11.6,2.7
20240112,189,서귀포,10.1,14.1,6.6
20240113,189,서귀포,9.1,14.4,5.0
20240114,189,서귀포,11.9,15.8,6.0
20240115,189,서귀포,9.1,12.1,5.9
20240116,189,서귀포,8.9,12.4,5.0
20240117,189,서귀포,14.0,17.2,9.2
20240118,189,서귀포,15.2,17.5,12.6
20240119,189,서귀포,11.3,12.7,10.7
20240120,189,서귀포,11.6,12.2,10.0
20240121,189,서귀포,10.4,11.9,8.4
20240122,189,서귀포,3.3,8.9,-0.3
20240123,189,서귀포,0.1,2.5,-1.8
20240124,189,서귀포,3.3,6.5,-1.0
20240125,189,서귀포,5.0,8.6,2.8
20240126,189,서귀포,6.0,10.9,4.0
20240127,189,서귀포,6.8,10.8,3.0
20240128,189,서귀포,6.8,10.6,4.4
20240129,189,서귀포,6.3,10.9,2.1
20240130,189,서귀포,8.5,10.0,5.3
20240131,189,서귀포,12.6,16.2,10.0
20240201,189,서귀포,11.1,12.5,9.8
20240202,189,서귀포,10.7,11.4,10.0
20240203,189,서귀포,10.0,11.4,9.6
20240204,189,서귀포,11.4,14.1,9.9
20240205,189,서귀포,10.9,16.1,8.4
20240206,189,서귀포,9.8,12.5,7.6
20240207,189,서귀포,7.5,10.8,4.7
20240208,189,서귀포,7.1,10.1,4.2
20240209,189,서귀포,6.4,10.7,3.3
20240210,189,서귀포,7.2,11.2,4.0
20240211,189,서귀포,8.5,12.1,5.6
20240212,189,서귀포,9.2,13.0,4.6
20240213,189,서귀포,13.8,17.0,9.1
20240214,189,서귀포,15.0,15.7,13.9
20240215,189,서귀포,13.5,19.1,8.6
20240216,189,서귀포,8.9,12.6,4.4
20240217,189,서귀포,9.9,13.6,6.2
20240218,189,서귀포,14.6,16.8,9.6
20240219,189,서귀포,16.4,18.4,14.1
20240220,189,서귀포,13.4,14.6,11.5
20240221,189,서귀포,12.7,13.7,12.0
20240222,189,서귀포,9.9,12.4,8.8
20240223,189,서귀포,8.3,9.2,7.3
20240224,189,서귀포,7.6,8.8,6.5
20240225,189,서귀포,9.8,12.4,7.6
20240226,189,서귀포,8.7,12.0,5.7
20240227,189,서귀포,9.0,12.1,7.5
20240228,189,서귀포,10.0,11.8,8.0
20240229,189,서귀포,8.8,10.5,7.7
20240301,189,서귀포,5.0,9.1,0.7
20240302,189,서귀포,4.3,8.7,0.7
20240303,189,서귀포,7.5,11.0,4.1
20240304,189,서귀포,9.6,13.8,5.6
20240305,189,서귀포,11.0,12.3,9.3
20240306,189,서귀포,10.0,12.3,7.5
20240307,189,서귀포,9.3,14.2,5.6
20240308,189,서귀포,7.8,11.3,5.6
20240309,189,서귀포,6.9,11.4,2.4
20240310,189,서귀포,9.0,13.1,5.0
20240311,189,서귀포,10.0,15.0,6.5
20240312,189,서귀포,10.4,15.8,6.7
20240313,189,서귀포,9.7,14.0,4.7
20240314,189,서귀포,10.7,14.5,7.1
20240315,189,서귀포,11.9,16.6,6.7
20240316,189,서귀포,13.4,17.4,8.7
20240317,189,서귀포,15.0,18.4,11.9
20240318,189,서귀포,12.4,14.6,9.6
20240319,189,서귀포,12.0,16.4,7.5
20240320,189,서귀포,8.3,11.5,5.6
20240321,189,서귀포,8.6,12.1,4.2
20240322,189,서귀포,13.7,17.5,7.4
20240323,189,서귀포,16.5,18.3,15.5
20240324,189,서귀포,14.6,16.4,13.4
20240325,189,서귀포,13.7,14.2,13.1
20240326,189,서귀포,12.8,16.5,9.9
20240327,189,서귀포,12.7,16.4,8.7
20240328,189,서귀포,13.6,15.9,11.8
20240329,189,서귀포,13.0,15.3,9.0
20240330,189,서귀포,15.4,19.0,11.7
20240331,189,서귀포,14.7,19.3,12.9
20240401,189,서귀포,15.9,20.3,11.7
20240402,189,서귀포,16.6,18.2,13.6
20240403,189,서귀포,15.9,17.9,14.8
20240404,189,서귀포,14.2,15.1,13.5
20240405,189,서귀포,14.8,18.2,12.5
20240406,189,서귀포,14.5,17.3,11.7
20240407,189,서귀포,15.9,20.1,11.8
20240408,189,서귀포,16.4,19.1,14.2
20240409,189,서귀포,15.3,18.9,11.8
20240410,189,서귀포,14.8,18.0,12.1
20240411,189,서귀포,16.5,19.2,13.7
20240412,189,서귀포,17.7,21.3,14.9
20240413,189,서귀포,18.5,22.3,15.2
20240414,189,서귀포,19.1,21.0,16.6
20240415,189,서귀포,18.5,23.4,16.7
20240416,189,서귀포,17.9,23.3,15.2
20240417,189,서귀포,16.1,19.0,13.2
20240418,189,서귀포,17.1,22.1,12.1
20240419,189,서귀포,18.4,23.1,13.6
20240420,189,서귀포,16.5,19.5,14.1
20240421,189,서귀포,14.9,16.6,13.4
20240422,189,서귀포,16.0,17.1,15.4
20240423,189,서귀포,15.8,17.9,15.0
20240424,189,서귀포,17.0,21.8,13.5
20240425,189,서귀포,16.3,20.5,11.7
20240426,189,서귀포,17.6,21.2,15.0
20240427,189,서귀포,19.0,22.4,16.7
20240428,189,서귀포,19.9,24.4,15.3
20240429,189,서귀포,18.9,20.7,17.2
20240430,189,서귀포,18.2,21.6,16.6
20240501,189,서귀포,16.1,17.9,14.1
20240502,189,서귀포,16.7,22.0,13.6
20240503,189,서귀포,17.7,22.4,13.0
20240504,189,서귀포,20.4,22.5,17.2
20240505,189,서귀포,19.5,20.3,17.8
20240506,189,서귀포,17.9,22.3,16.1
20240507,189,서귀포,18.4,23.5,14.6
20240508,189,서귀포,15.0,17.9,13.6
20240509,189,서귀포,16.7,21.2,11.6
20240510,189,서귀포,18.2,22.4,12.5
20240511,189,서귀포,19.6,22.6,17.8
20240512,189,서귀포,17.7,19.1,14.4
20240513,189,서귀포,19.0,24.0,12.9
20240514,189,서귀포,18.7,23.1,14.0
20240515,189,서귀포,18.0,24.0,13.6
20240516,189,서귀포,18.6,23.2,13.8
20240517,189,서귀포,19.8,23.4,16.5
20240518,189,서귀포,20.2,23.7,16.7
20240519,189,서귀포,21.4,26.7,16.3
20240520,189,서귀포,20.9,24.2,16.5
20240521,189,서귀포,20.4,24.4,16.7
20240522,189,서귀포,20.5,24.0,18.3
20240523,189,서귀포,22.0,25.9,18.3
20240524,189,서귀포,22.6,27.5,18.2
20240525,189,서귀포,21.4,25.5,19.1
20240526,189,서귀포,20.9,22.7,18.2
20240527,189,서귀포,20.9,23.9,18.4
20240528,189,서귀포,20.6,25.3,16.9
20240529,189,서귀포,20.1,24.0,16.1
20240530,189,서귀포,21.0,25.0,18.2
20240531,189,서귀포,18.7,22.7,16.1
20240601,189,서귀포,20.8,24.5,16.5
20240602,189,서귀포,21.9,27.2,18.2
20240603,189,서귀포,21.5,25.5,19.1
20240604,189,서귀포,20.5,23.8,17.8
20240605,189,서귀포,20.0,23.5,16.2
20240606,189,서귀포,20.1,23.2,18.3
20240607,189,서귀포,21.3,23.9,19.0
20240608,189,서귀포,21.7,23.6,20.2
20240609,189,서귀포,21.8,24.8,19.7
20240610,189,서귀포,21.8,26.1,18.0
20240611,189,서귀포,21.7,25.5,17.4
20240612,189,서귀포,23.6,27.0,20.0
20240613,189,서귀포,24.5,28.0,20.7
20240614,189,서귀포,24.6,27.9,21.9
20240615,189,서귀포,25.0,27.6,22.7
20240616,189,서귀포,25.2,29.7,21.2
20240617,189,서귀포,21.2,23.2,18.4
20240618,189,서귀포,24.4,30.1,16.9
20240619,189,서귀포,23.9,28.9,21.6
20240620,189,서귀포,21.6,22.9,20.4
20240621,189,서귀포,23.4,25.6,21.4
20240622,189,서귀포,23.7,24.3,23.4
20240623,189,서귀포,23.4,25.2,22.3
20240624,189,서귀포,23.9,27.4,22.3
20240625,189,서귀포,22.3,24.3,20.4
20240626,189,서귀포,22.1,25.3,20.1
20240627,189,서귀포,22.2,22.9,21.3
20240628,189,서귀포,22.8,25.5,21.0
20240629,189,서귀포,23.8,24.6,22.3
20240630,189,서귀포,23.9,24.9,23.2
20240701,189,서귀포,24.5,28.0,23.3
20240702,189,서귀포,25.3,26.4,23.9
20240703,189,서귀포,24.9,25.6,24.2
20240704,189,서귀포,26.0,28.7,24.4
20240705,189,서귀포,25.9,28.8,24.9
20240706,189,서귀포,27.1,28.5,25.9
20240707,189,서귀포,26.6,27.8,26.1
20240708,189,서귀포,26.9,27.7,26.2
20240709,189,서귀포,27.4,29.0,26.3
20240710,189,서귀포,25.4,26.6,23.7
20240711,189,서귀포,22.7,24.4,21.8
20240712,189,서귀포,24.7,28.3,20.8
20240713,189,서귀포,25.0,26.0,24.2
20240714,189,서귀포,25.4,27.8,24.0
20240715,189,서귀포,25.4,27.1,24.4
20240716,189,서귀포,27.8,30.0,25.3
20240717,189,서귀포,28.1,30.9,26.9
20240718,189,서귀포,27.4,28.2,26.2
20240719,189,서귀포,26.7,27.8,23.7
20240720,189,서귀포,28.5,30.8,27.3
20240721,189,서귀포,28.9,31.2,27.4
20240722,189,서귀포,29.4,32.3,27.6
20240723,189,서귀포,30.0,33.0,28.5
20240724,189,서귀포,30.3,32.7,28.1
20240725,189,서귀포,29.8,32.6,27.2
20240726,189,서귀포,27.8,30.5,25.6
20240727,189,서귀포,29.4,32.7,27.2
20240728,189,서귀포,29.7,32.5,28.0
20240729,189,서귀포,29.5,32.7,27.3
20240730,189,서귀포,29.4,32.4,27.4
20240731,189,서귀포,30.2,32.7,27.9
20240801,189,서귀포,30.2,32.4,28.3
20240802,189,서귀포,30.1,32.1,28.7
20240803,189,서귀포,30.6,33.3,28.2
20240804,189,서귀포,30.5,34.2,27.5
20240805,189,서귀포,30.1,33.6,27.7
20240806,189,서귀포,30.6,33.6,27.4
20240807,189,서귀포,30.2,33.3,27.3
20240808,189,서귀포,30.4,34.0,26.7
20240809,189,서귀포,30.3,34.3,27.7
20240810,189,서귀포,29.7,33.3,27.1
20240811,189,서귀포,30.1,33.6,27.3
